CustomerId,Geography,Gender,Age,Tenure,CreditScore,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,AgeGroup,BalanceSegment,CustomerValueScore,ValueQuartile,ChurnStatus,ActivityStatus,RiskSegment,BalanceAtRisk
1008491,France,Female,48,3,684,79144.34,2,0,1,34483.59,0,40-49,High,166740.539,High,Retained,Active,High Value - Low Risk,0.0
1008492,Spain,Male,55,4,515,0.0,1,1,1,96958.17,0,50-59,Medium,90891.634,Low,Retained,Active,Low Value - Low Risk,0.0
1008493,France,Female,32,0,587,0.0,1,1,1,111440.59,0,30-39,Medium,100988.118,Low,Retained,Active,Low Value - Low Risk,0.0
1008494,Spain,Male,45,3,473,71330.7,1,1,1,140616.08,0,40-49,High,141788.171,Medium,Retained,Active,Low Value - Low Risk,0.0
1008495,Germany,Female,45,10,783,0.0,1,1,0,158485.34,1,40-49,Medium,129997.068,Medium,Churned,Inactive,Low Value - High Risk,0.0
1008496,Germany,Male,44,2,660,135033.64,1,0,0,77429.4,0,40-49,Very High,189257.746,High,Retained,Inactive,High Value - Low Risk,0.0
1008497,France,Female,35,4,679,36372.22,1,1,1,115625.47,0,30-39,Medium,134667.037,Medium,Retained,Active,Low Value - Low Risk,0.0
1008498,Spain,Male,35,7,546,100740.17,2,1,1,138754.97,0,30-39,High,187832.10450000002,High,Retained,Active,High Value - Low Risk,0.0
1008499,Germany,Male,33,9,760,0.0,1,1,0,64036.02,0,30-39,Medium,108807.204,Low,Retained,Inactive,Low Value - Low Risk,0.0
1008500,France,Male,33,10,793,0.0,1,1,0,108380.04,0,30-39,Medium,120976.008,Low,Retained,Inactive,Low Value - Low Risk,0.0
1008501,France,Female,31,8,656,0.0,1,1,1,115158.49,0,30-39,Medium,108631.698,Low,Retained,Active,Low Value - Low Risk,0.0
1008502,Spain,Male,38,1,604,96687.42,1,1,0,500.0,0,30-39,High,143346.823,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1008503,France,Male,31,1,702,0.0,1,0,1,95742.7,0,30-39,Medium,109348.54000000001,Low,Retained,Active,Low Value - Low Risk,0.0
1008504,Germany,Female,43,8,720,103170.37,2,1,0,104048.94,0,40-49,High,199870.52850000001,Very High,Retained,Inactive,High Value - Low Risk,0.0
1008505,Germany,Male,40,9,733,0.0,2,1,1,56607.57,0,40-49,Medium,124621.514,Medium,Retained,Active,Low Value - Low Risk,0.0
1008506,France,Male,41,6,713,0.0,1,1,0,149861.06,0,40-49,Medium,121272.212,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1008507,Germany,Male,36,10,742,131091.85,1,1,0,196298.74,1,30-39,Very High,218669.4505,Very High,Churned,Inactive,High Value - High Risk,131091.85
1008508,France,Female,40,7,584,0.0,2,1,1,116801.12,0,40-49,Medium,121760.224,Medium,Retained,Active,Low Value - Low Risk,0.0
1008509,Spain,Female,37,3,737,59407.35,1,0,0,29800.28,0,30-39,Medium,138274.8335,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1008510,Spain,Male,47,9,607,0.0,1,1,0,84838.28,0,40-49,Medium,97667.656,Low,Retained,Inactive,Low Value - Low Risk,0.0
1008511,France,Male,35,8,412,111215.14,1,0,1,45223.05,0,30-39,High,142534.451,Medium,Retained,Active,Low Value - Low Risk,0.0
1008512,Germany,Male,43,4,606,0.0,2,0,1,200000.0,0,40-49,Medium,140600.0,Medium,Retained,Active,Low Value - Low Risk,0.0
1008513,Germany,Male,26,6,597,0.0,1,1,1,66565.98,0,<30,Medium,93013.196,Low,Retained,Active,Low Value - Low Risk,0.0
1008514,Spain,Female,46,6,673,189570.81,2,1,1,107390.04,0,40-49,Very High,251999.0345,Very High,Retained,Active,High Value - Low Risk,0.0
1008515,France,Female,33,1,730,127905.15,2,1,0,160425.64,0,30-39,Very High,228223.4755,Very High,Retained,Inactive,High Value - Low Risk,0.0
1008516,Germany,Male,30,3,668,201915.09,1,1,1,49306.3,0,30-39,Very High,227906.06850000002,Very High,Retained,Active,High Value - Low Risk,0.0
1008517,Spain,Male,28,2,841,162814.67,2,1,0,55979.8,1,<30,Very High,241125.49550000002,Very High,Churned,Inactive,High Value - High Risk,162814.67
1008518,France,Male,27,3,600,5000.0,2,1,0,167936.2,0,<30,Medium,136837.24,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1008519,Germany,Male,34,5,461,0.0,1,0,1,166124.47,0,30-39,Medium,99324.894,Low,Retained,Active,Low Value - Low Risk,0.0
1008520,France,Female,54,5,676,114718.25,2,1,1,42420.8,0,50-59,High,190651.02250000002,High,Retained,Active,High Value - Low Risk,0.0
1008521,Germany,Female,33,9,598,0.0,4,0,1,39810.08,0,30-39,Medium,147762.016,Medium,Retained,Active,Low Value - Low Risk,0.0
1008522,France,Female,18,0,547,0.0,1,0,1,130855.27,0,<30,Medium,100871.054,Low,Retained,Active,Low Value - Low Risk,0.0
1008523,Spain,Male,43,9,622,0.0,3,1,1,130378.79,0,40-49,Medium,148275.758,Medium,Retained,Active,Low Value - Low Risk,0.0
1008524,France,Female,28,2,576,83968.03,3,1,1,65343.02,0,<30,High,185247.8235,High,Retained,Active,High Value - Low Risk,0.0
1008525,France,Male,47,3,585,141693.22,1,1,1,113955.46,0,40-49,Very High,193391.685,High,Retained,Active,High Value - Low Risk,0.0
1008526,Spain,Female,35,1,795,61725.18,1,0,1,34419.44,0,30-39,Medium,146505.255,Medium,Retained,Active,Low Value - Low Risk,0.0
1008527,Spain,Female,36,0,662,106469.13,1,0,1,127536.82,0,30-39,High,180912.2985,High,Retained,Active,High Value - Low Risk,0.0
1008528,Germany,Female,51,1,625,0.0,1,0,0,112200.1,1,50-59,Medium,104940.02,Low,Churned,Inactive,Low Value - High Risk,0.0
1008529,Germany,Male,45,2,802,0.0,1,1,0,3240.0,0,40-49,Medium,100848.0,Low,Retained,Inactive,Low Value - Low Risk,0.0
1008530,France,Female,27,4,622,94656.54,1,1,1,77079.03,0,<30,High,159142.557,High,Retained,Active,High Value - Low Risk,0.0
1008531,Germany,Male,28,3,533,165741.38,2,1,1,79838.98,0,<30,Very High,216999.69300000003,Very High,Retained,Active,High Value - Low Risk,0.0
1008532,France,Male,21,1,524,0.0,1,1,1,134231.23,0,<30,Medium,99246.246,Low,Retained,Active,Low Value - Low Risk,0.0
1008533,France,Female,65,3,642,5778.08,2,1,0,38916.87,0,60+,Medium,115739.126,Low,Retained,Inactive,Low Value - Low Risk,0.0
1008534,Spain,Male,30,1,494,5000.0,2,1,1,161832.44,0,30-39,Medium,125016.488,Medium,Retained,Active,Low Value - Low Risk,0.0
1008535,Germany,Female,51,7,539,0.0,2,1,1,101215.6,0,50-59,Medium,114143.12,Low,Retained,Active,Low Value - Low Risk,0.0
1008536,France,Female,34,7,614,192577.91,2,0,0,158380.7,0,30-39,Very High,258251.7815,Very High,Retained,Inactive,High Value - Low Risk,0.0
1008537,France,Female,28,0,758,65337.34,1,1,1,19391.74,0,<30,High,142147.619,Medium,Retained,Active,Low Value - Low Risk,0.0
1008538,Spain,Male,39,7,773,90025.77,1,1,1,114027.25,0,30-39,High,178622.2005,High,Retained,Active,High Value - Low Risk,0.0
1008539,France,Male,36,9,713,0.0,2,1,0,108080.64,0,30-39,Medium,132916.128,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1008540,France,Female,47,10,650,0.0,2,0,0,110013.74,0,40-49,Medium,127002.748,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1008541,France,Male,47,0,596,149564.89,2,1,1,118281.55,0,40-49,Very High,220473.4885,Very High,Retained,Active,High Value - Low Risk,0.0
1008542,France,Male,33,10,687,97022.76,1,0,1,114106.5,0,30-39,High,174586.094,High,Retained,Active,High Value - Low Risk,0.0
1008543,France,Male,25,4,819,0.0,1,1,1,500.0,0,<30,Medium,102000.0,Low,Retained,Active,Low Value - Low Risk,0.0
1008544,Spain,Male,27,9,663,160170.07,1,1,1,194044.78,0,<30,Very High,229219.5015,Very High,Retained,Active,High Value - Low Risk,0.0
1008545,France,Male,18,2,606,19435.53,2,1,0,62171.1,0,<30,Medium,125667.31450000001,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1008546,Germany,Male,36,7,635,0.0,2,0,1,65669.4,1,30-39,Medium,116633.88,Low,Churned,Active,Low Value - High Risk,0.0
1008547,Germany,Female,39,8,625,0.0,1,1,1,103248.88,0,30-39,Medium,103149.776,Low,Retained,Active,Low Value - Low Risk,0.0
1008548,Germany,Male,28,2,702,67216.74,2,1,1,127203.63,0,<30,High,179331.60700000002,High,Retained,Active,High Value - Low Risk,0.0
1008549,Germany,Female,26,8,577,138804.57,1,0,1,23925.42,0,<30,Very High,172708.05450000003,High,Retained,Active,High Value - Low Risk,0.0
1008550,Germany,Male,39,1,689,0.0,2,0,0,13871.75,0,30-39,Medium,111674.35,Low,Retained,Inactive,Low Value - Low Risk,0.0
1008551,Germany,Male,33,7,704,225090.44,1,1,0,184681.15,1,30-39,Very High,273645.016,Very High,Churned,Inactive,High Value - High Risk,225090.44
1008552,Germany,Female,37,10,683,139269.31,1,0,1,79939.07,0,30-39,Very High,194812.8655,Very High,Retained,Active,High Value - Low Risk,0.0
1008553,Spain,Female,35,3,547,74600.27,1,0,0,117026.63,0,30-39,High,146595.5015,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1008554,Germany,Male,41,10,636,0.0,2,1,1,41408.98,0,40-49,Medium,111881.796,Low,Retained,Active,Low Value - Low Risk,0.0
1008555,Spain,Male,33,7,600,38011.64,1,1,0,192569.85,0,30-39,Medium,143221.536,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1008556,France,Male,34,5,643,28323.75,2,1,0,147832.65,0,30-39,Medium,152276.9675,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1008557,Germany,Male,20,3,587,84957.88,1,1,1,67757.91,0,<30,High,147474.204,Medium,Retained,Active,Low Value - Low Risk,0.0
1008558,Germany,Female,38,6,768,0.0,1,1,0,188115.46,1,30-39,Medium,134423.092,Medium,Churned,Inactive,Low Value - High Risk,0.0
1008559,France,Female,40,10,668,31842.85,1,1,1,138276.35,0,40-49,Medium,135153.1225,Medium,Retained,Active,Low Value - Low Risk,0.0
1008560,Spain,Male,37,0,496,0.0,1,0,1,146651.28,0,30-39,Medium,98930.256,Low,Retained,Active,Low Value - Low Risk,0.0
1008561,France,Female,58,9,524,95344.04,2,1,1,150876.64,0,50-59,High,184548.954,High,Retained,Active,High Value - Low Risk,0.0
1008562,France,Male,41,1,764,0.0,1,1,1,78581.85,0,40-49,Medium,112116.37,Low,Retained,Active,Low Value - Low Risk,0.0
1008563,Spain,Female,37,9,633,108797.93,1,1,1,200000.0,1,30-39,High,194018.6545,Very High,Churned,Active,High Value - High Risk,108797.93
1008564,France,Female,44,6,613,145271.74,3,1,0,200000.0,0,40-49,Very High,255726.631,Very High,Retained,Inactive,High Value - Low Risk,0.0
1008565,France,Male,60,9,757,162078.89,2,1,1,200000.0,0,60+,Very High,261051.27850000001,Very High,Retained,Active,High Value - Low Risk,0.0
1008566,France,Male,42,1,636,93843.0,1,1,0,500.0,0,40-49,High,144697.95,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1008567,Spain,Male,18,0,536,131511.93,2,1,0,102192.75,0,<30,Very High,199521.3045,Very High,Retained,Inactive,High Value - Low Risk,0.0
1008568,France,Female,43,5,543,172639.4,1,1,1,120911.98,0,40-49,Very High,210698.006,Very High,Retained,Active,High Value - Low Risk,0.0
1008569,Germany,Male,30,8,710,147332.34,1,1,0,81869.76,1,30-39,Very High,203139.973,Very High,Churned,Inactive,High Value - High Risk,147332.34
1008570,Spain,Male,20,8,843,83515.31,2,1,1,100702.42,0,<30,High,198725.43550000002,Very High,Retained,Active,High Value - Low Risk,0.0
1008571,Germany,Male,56,8,730,94855.59,3,1,0,98368.22,1,50-59,High,214329.7775,Very High,Churned,Inactive,High Value - High Risk,94855.59
1008572,Spain,Male,54,8,614,53701.17,2,1,1,177507.01,0,50-59,Medium,171807.1625,High,Retained,Active,High Value - Low Risk,0.0
1008573,Spain,Female,30,8,628,199522.73,2,0,0,169611.92,0,30-39,Very High,266412.1585,Very High,Retained,Inactive,High Value - Low Risk,0.0
1008574,France,Male,30,9,655,0.0,2,1,1,120193.16,0,30-39,Medium,129538.632,Medium,Retained,Active,Low Value - Low Risk,0.0
1008575,Spain,Male,41,1,458,0.0,1,1,1,125610.4,0,40-49,Medium,90922.08,Low,Retained,Active,Low Value - Low Risk,0.0
1008576,Germany,Male,30,2,652,61329.58,1,1,1,101887.2,0,30-39,Medium,145441.66700000002,Medium,Retained,Active,Low Value - Low Risk,0.0
1008577,France,Male,38,0,705,0.0,2,1,0,200000.0,0,30-39,Medium,150500.0,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1008578,France,Female,32,4,818,0.0,2,1,1,122053.43,0,30-39,Medium,146210.686,Medium,Retained,Active,Low Value - Low Risk,0.0
1008579,Germany,Male,35,2,754,95068.0,1,1,0,200000.0,1,30-39,High,197194.2,Very High,Churned,Inactive,High Value - High Risk,95068.0
1008580,France,Female,25,6,833,136405.53,2,1,1,156265.06,0,<30,Very High,243216.6065,Very High,Retained,Active,High Value - Low Risk,0.0
1008581,Germany,Female,47,6,810,0.0,1,0,1,134344.96,0,40-49,Medium,127868.992,Medium,Retained,Active,Low Value - Low Risk,0.0
1008582,France,Male,51,6,782,138506.35,2,1,0,13061.37,0,50-59,Very High,210841.4015,Very High,Retained,Inactive,High Value - Low Risk,0.0
1008583,Germany,Female,38,7,652,0.0,1,1,0,171246.08,1,30-39,Medium,119449.216,Low,Churned,Inactive,Low Value - High Risk,0.0
1008584,France,Male,39,10,683,0.0,2,1,1,1159.48,0,30-39,Medium,108531.89600000001,Low,Retained,Active,Low Value - Low Risk,0.0
1008585,Spain,Female,45,1,491,0.0,2,1,0,89438.71,0,40-49,Medium,106987.742,Low,Retained,Inactive,Low Value - Low Risk,0.0
1008586,France,Female,39,3,662,97066.24,3,1,0,21847.33,0,30-39,High,193662.522,High,Retained,Inactive,High Value - Low Risk,0.0
1008587,France,Female,56,4,704,49998.9,2,1,1,156661.5,0,50-59,Medium,174231.58500000002,High,Retained,Active,High Value - Low Risk,0.0
1008588,France,Female,26,0,623,139904.96,1,1,1,76926.62,1,<30,Very High,188623.548,High,Churned,Active,High Value - High Risk,139904.96
1008589,France,Female,48,9,504,108652.79,1,1,0,138113.34,0,40-49,High,168646.9815,High,Retained,Inactive,High Value - Low Risk,0.0
1008590,Germany,Female,38,4,800,194006.68,2,1,0,500.0,0,30-39,Very High,246204.342,Very High,Retained,Inactive,High Value - Low Risk,0.0
1008591,Germany,Female,28,1,689,0.0,2,1,0,151998.34,0,<30,Medium,139299.668,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1008592,France,Female,61,5,813,108787.11,2,1,0,148544.96,0,60+,High,221720.6135,Very High,Retained,Inactive,High Value - Low Risk,0.0
1008593,Spain,Female,63,2,721,98594.22,1,1,1,41468.39,0,60+,High,164479.921,High,Retained,Active,High Value - Low Risk,0.0
1008594,France,Female,37,4,780,142373.17,1,1,1,69080.98,0,30-39,Very High,204358.75650000002,Very High,Retained,Active,High Value - Low Risk,0.0
1008595,France,Female,43,7,760,54476.92,2,1,0,177482.55,0,40-49,Medium,186906.508,High,Retained,Inactive,High Value - Low Risk,0.0
1008596,Spain,Female,34,3,585,52994.11,1,1,0,116377.84,0,30-39,Medium,136221.7395,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1008597,Germany,Female,36,9,602,0.0,1,1,1,149432.01,1,30-39,Medium,110086.402,Low,Churned,Active,Low Value - High Risk,0.0
1008598,Germany,Female,28,2,609,135407.7,2,1,1,500.0,0,<30,Very High,189015.005,High,Retained,Active,High Value - Low Risk,0.0
1008599,France,Female,26,1,558,0.0,2,0,1,91015.43,0,<30,Medium,114003.086,Low,Retained,Active,Low Value - Low Risk,0.0
1008600,France,Female,57,4,818,0.0,1,1,0,159667.71,0,50-59,Medium,133733.54200000002,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1008601,Germany,Male,39,2,654,135760.45,2,1,1,58600.15,0,30-39,Very High,205364.3225,Very High,Retained,Active,High Value - Low Risk,0.0
1008602,France,Female,40,7,694,0.0,2,1,0,63233.73,1,40-49,Medium,122046.746,Medium,Churned,Inactive,Low Value - High Risk,0.0
1008603,France,Female,31,5,524,102008.9,1,0,0,99986.09,0,30-39,High,158703.003,High,Retained,Inactive,High Value - Low Risk,0.0
1008604,Spain,Male,41,1,728,100772.86,1,1,0,56467.07,0,40-49,High,169595.773,High,Retained,Inactive,High Value - Low Risk,0.0
1008605,Germany,Male,24,3,611,144651.62,1,1,0,182516.82,0,<30,Very High,211626.91700000002,Very High,Retained,Inactive,High Value - Low Risk,0.0
1008606,France,Female,31,9,770,204612.12,2,0,1,142200.76,0,30-39,Very High,278438.03,Very High,Retained,Active,High Value - Low Risk,0.0
1008607,France,Male,27,9,585,156376.94,1,0,1,100435.47,0,<30,Very High,200232.10499999998,Very High,Retained,Active,High Value - Low Risk,0.0
1008608,Germany,Male,52,7,777,167549.11,2,1,0,200000.0,0,50-59,Very High,266606.9215,Very High,Retained,Inactive,High Value - Low Risk,0.0
1008609,France,Male,22,9,739,211033.53,1,1,0,94064.81,0,<30,Very High,249884.75650000002,Very High,Retained,Inactive,High Value - Low Risk,0.0
1008610,France,Male,27,1,606,0.0,1,1,1,129765.83,0,<30,Medium,106553.166,Low,Retained,Active,Low Value - Low Risk,0.0
1008611,France,Male,19,8,785,0.0,2,1,1,48330.74,0,<30,Medium,128166.148,Medium,Retained,Active,Low Value - Low Risk,0.0
1008612,Germany,Male,30,0,759,0.0,2,0,1,98821.47,0,30-39,Medium,135664.294,Medium,Retained,Active,Low Value - Low Risk,0.0
1008613,Germany,Female,34,6,697,153838.29,1,0,0,141055.13,0,30-39,Very High,217905.9145,Very High,Retained,Inactive,High Value - Low Risk,0.0
1008614,France,Male,49,0,556,73848.53,2,0,0,139121.83,1,40-49,High,171425.9105,High,Churned,Inactive,High Value - High Risk,73848.53
1008615,France,Male,37,3,726,63566.02,1,1,0,49076.52,0,30-39,Medium,143733.217,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1008616,Germany,Female,35,0,656,189918.6,1,0,0,26268.23,1,30-39,Very High,214300.736,Very High,Churned,Inactive,High Value - High Risk,189918.6
1008617,Germany,Female,42,2,655,0.0,2,1,1,105612.16,1,40-49,Medium,126622.432,Medium,Churned,Active,Low Value - High Risk,0.0
1008618,Germany,Male,35,7,657,120889.79,2,1,1,123710.42,0,30-39,Very High,209020.4475,Very High,Retained,Active,High Value - Low Risk,0.0
1008619,France,Male,63,8,647,106013.69,1,0,0,500.0,1,60+,High,153708.8985,Medium,Churned,Inactive,Low Value - High Risk,106013.69
1008620,Germany,Male,33,10,568,183524.0,1,0,0,200000.0,0,30-39,Very High,236090.6,Very High,Retained,Inactive,High Value - Low Risk,0.0
1008621,Spain,Female,43,10,506,155654.26,1,1,1,118928.65,0,40-49,Very High,195560.999,Very High,Retained,Active,High Value - Low Risk,0.0
1008622,Germany,Male,47,1,486,0.0,1,1,1,500.0,0,40-49,Medium,68700.0,Low,Retained,Active,Low Value - Low Risk,0.0
1008623,France,Female,33,10,678,0.0,1,1,0,125142.71,0,30-39,Medium,112828.542,Low,Retained,Inactive,Low Value - Low Risk,0.0
1008624,Germany,Male,41,3,420,114266.22,2,1,1,8234.96,0,40-49,High,157920.035,High,Retained,Active,High Value - Low Risk,0.0
1008625,France,Female,34,9,719,150335.76,3,1,0,41819.96,0,30-39,Very High,237982.236,Very High,Retained,Inactive,High Value - Low Risk,0.0
1008626,France,Female,42,9,698,175522.66,1,1,1,127492.66,0,40-49,Very High,229388.261,Very High,Retained,Active,High Value - Low Risk,0.0
1008627,France,Female,40,10,621,169291.29,2,1,0,28390.14,1,40-49,Very High,217817.3665,Very High,Churned,Inactive,High Value - High Risk,169291.29
1008628,Spain,Female,38,5,748,15261.23,1,0,0,46075.7,1,30-39,Medium,113934.93950000001,Low,Churned,Inactive,Low Value - High Risk,15261.23
1008629,France,Female,27,8,625,131710.38,1,1,1,149759.23,0,<30,Very High,198063.593,Very High,Retained,Active,High Value - Low Risk,0.0
1008630,Spain,Male,58,4,690,181860.97,1,1,1,94325.35,0,50-59,Very High,226074.7005,Very High,Retained,Active,High Value - Low Risk,0.0
1008631,Germany,Female,45,0,464,67621.48,1,0,0,74656.42,1,40-49,High,125285.246,Medium,Churned,Inactive,Low Value - High Risk,67621.48
1008632,Germany,Male,23,5,437,208440.94,1,0,0,90829.44,0,<30,Very High,217352.499,Very High,Retained,Inactive,High Value - Low Risk,0.0
1008633,France,Male,35,2,628,0.0,2,1,1,198488.8,0,30-39,Medium,142497.76,Medium,Retained,Active,Low Value - Low Risk,0.0
1008634,Germany,Female,23,1,690,0.0,1,1,1,149126.51,0,<30,Medium,118825.302,Low,Retained,Active,Low Value - Low Risk,0.0
1008635,France,Male,47,1,740,154793.89,2,1,0,21022.21,0,40-49,Very High,218820.4705,Very High,Retained,Inactive,High Value - Low Risk,0.0
1008636,France,Male,39,2,633,0.0,1,1,1,186922.97,1,30-39,Medium,120684.59400000001,Low,Churned,Active,Low Value - High Risk,0.0
1008637,France,Male,39,8,673,156761.71,2,0,1,76107.56,0,30-39,Very High,224416.6235,Very High,Retained,Active,High Value - Low Risk,0.0
1008638,France,Male,31,10,725,0.0,2,1,1,95561.08,0,30-39,Medium,131612.21600000001,Medium,Retained,Active,Low Value - Low Risk,0.0
1008639,Germany,Male,36,9,638,0.0,2,1,0,44621.26,1,30-39,Medium,112724.25200000001,Low,Churned,Inactive,Low Value - High Risk,0.0
1008640,France,Male,47,7,706,0.0,2,0,1,73713.24,0,40-49,Medium,125342.648,Medium,Retained,Active,Low Value - Low Risk,0.0
1008641,France,Female,50,9,543,0.0,2,1,1,111611.81,0,50-59,Medium,116622.362,Low,Retained,Active,Low Value - Low Risk,0.0
1008642,Spain,Female,47,3,493,0.0,2,1,1,104525.07,0,40-49,Medium,110205.014,Low,Retained,Active,Low Value - Low Risk,0.0
1008643,France,Male,23,9,599,0.0,2,1,0,199695.12,0,<30,Medium,139839.024,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1008644,France,Female,37,10,724,157469.43,2,1,1,34981.81,0,30-39,Very High,221751.4915,Very High,Retained,Active,High Value - Low Risk,0.0
1008645,France,Male,42,1,582,77043.36,1,1,1,91712.69,1,40-49,High,146620.722,Medium,Churned,Active,Low Value - High Risk,77043.36
1008646,France,Female,32,4,712,0.0,2,1,0,500.0,0,30-39,Medium,111300.0,Low,Retained,Inactive,Low Value - Low Risk,0.0
1008647,Germany,Female,22,3,552,0.0,2,1,1,67274.4,0,<30,Medium,108654.88,Low,Retained,Active,Low Value - Low Risk,0.0
1008648,France,Male,26,1,595,0.0,2,0,0,159944.69,0,<30,Medium,131488.938,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1008649,France,Female,54,1,673,87136.46,2,1,0,186847.37,0,50-59,High,201308.173,Very High,Retained,Inactive,High Value - Low Risk,0.0
1008650,Germany,Female,27,10,587,105724.9,1,0,1,191677.03,1,<30,High,185756.59100000001,High,Churned,Active,High Value - High Risk,105724.9
1008651,France,Male,39,1,603,0.0,1,1,1,78214.33,1,30-39,Medium,95942.86600000001,Low,Churned,Active,Low Value - High Risk,0.0
1008652,Spain,Male,37,7,402,0.0,1,0,1,82206.69,0,30-39,Medium,76641.338,Low,Retained,Active,Low Value - Low Risk,0.0
1008653,Spain,Male,37,9,730,0.0,2,0,0,44397.21,0,30-39,Medium,121879.44200000001,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1008654,France,Female,36,8,639,50426.78,1,1,1,88873.88,0,30-39,Medium,134452.18300000002,Medium,Retained,Active,Low Value - Low Risk,0.0
1008655,France,Male,47,4,560,0.0,2,0,1,167885.71,0,40-49,Medium,129577.14199999999,Medium,Retained,Active,Low Value - Low Risk,0.0
1008656,France,Male,39,0,824,109209.86,2,1,0,147919.81,0,30-39,High,222970.37099999998,Very High,Retained,Inactive,High Value - Low Risk,0.0
1008657,France,Male,33,4,575,0.0,2,0,0,70844.91,0,30-39,Medium,111668.982,Low,Retained,Inactive,Low Value - Low Risk,0.0
1008658,France,Female,40,3,601,126283.73,1,1,1,81392.21,0,40-49,Very High,178462.8665,High,Retained,Active,High Value - Low Risk,0.0
1008659,Germany,Female,26,9,559,172833.94,2,1,0,83489.64,1,<30,Very High,224939.989,Very High,Churned,Inactive,High Value - High Risk,172833.94
1008660,France,Male,44,10,755,0.0,2,0,0,68594.52,0,40-49,Medium,129218.90400000001,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1008661,France,Male,32,2,786,0.0,2,1,1,113420.16,0,30-39,Medium,141284.032,Medium,Retained,Active,Low Value - Low Risk,0.0
1008662,France,Female,33,1,777,162933.23,2,1,1,142578.8,1,30-39,Very High,252122.35950000002,Very High,Churned,Active,High Value - High Risk,162933.23
1008663,Spain,Male,44,9,776,109781.03,1,1,0,200000.0,1,40-49,High,208957.66950000002,Very High,Churned,Inactive,High Value - High Risk,109781.03
1008664,Spain,Male,35,9,593,157983.35,1,1,0,100690.19,1,30-39,Very High,202127.2155,Very High,Churned,Inactive,High Value - High Risk,157983.35
1008665,France,Female,35,10,809,0.0,2,1,1,139988.28,0,30-39,Medium,148897.65600000002,Medium,Retained,Active,Low Value - Low Risk,0.0
1008666,Germany,Male,51,8,631,74744.63,2,1,0,41916.9,0,50-59,High,160067.3895,High,Retained,Inactive,High Value - Low Risk,0.0
1008667,France,Female,29,5,503,0.0,2,1,1,106133.99,0,<30,Medium,111526.79800000001,Low,Retained,Active,Low Value - Low Risk,0.0
1008668,Germany,Male,44,4,609,184878.56,1,0,1,91053.86,0,40-49,Very High,219281.836,Very High,Retained,Active,High Value - Low Risk,0.0
1008669,Germany,Male,48,0,681,144395.89,2,0,0,138308.08,1,40-49,Very High,229618.9445,Very High,Churned,Inactive,High Value - High Risk,144395.89
1008670,Spain,Male,51,9,589,0.0,1,1,1,128183.39,0,50-59,Medium,104536.678,Low,Retained,Active,Low Value - Low Risk,0.0
1008671,France,Male,61,10,664,60772.69,1,1,1,139614.46,0,60+,Medium,153825.1405,Medium,Retained,Active,Low Value - Low Risk,0.0
1008672,France,Male,33,10,701,40208.2,1,1,1,92041.08,0,30-39,Medium,134643.546,Medium,Retained,Active,Low Value - Low Risk,0.0
1008673,Spain,Female,30,6,689,128528.38,2,1,0,80280.64,0,30-39,Very High,208499.575,Very High,Retained,Inactive,High Value - Low Risk,0.0
1008674,France,Male,47,9,712,0.0,2,0,1,30865.48,0,40-49,Medium,117373.09599999999,Low,Retained,Active,Low Value - Low Risk,0.0
1008675,France,Male,48,0,633,89523.81,1,0,1,111981.07,0,40-49,High,163886.6905,High,Retained,Active,High Value - Low Risk,0.0
1008676,Germany,Female,31,4,581,0.0,1,1,1,94316.03,0,30-39,Medium,96963.206,Low,Retained,Active,Low Value - Low Risk,0.0
1008677,Spain,Male,44,1,510,109868.86,2,1,0,178646.39,0,40-49,High,198144.037,Very High,Retained,Inactive,High Value - Low Risk,0.0
1008678,Germany,Female,66,6,642,245485.99,2,1,1,90654.08,1,60+,Very High,281896.7095,Very High,Churned,Active,High Value - High Risk,245485.99
1008679,Spain,Male,40,0,599,0.0,1,0,0,68978.48,0,40-49,Medium,93695.696,Low,Retained,Inactive,Low Value - Low Risk,0.0
1008680,Germany,Male,48,3,639,0.0,1,1,1,132739.85,1,40-49,Medium,110447.97,Low,Churned,Active,Low Value - High Risk,0.0
1008681,France,Male,55,4,453,95899.92,1,1,0,21084.88,1,50-59,High,131851.924,Medium,Churned,Inactive,Low Value - High Risk,95899.92
